0,1,2,3
"{'id': 'MGI:6115894', 'label': 'Ftl1<sup>tm1.1Ruvi</sup>/Ftl1<sup>tm1.1Ruvi</sup>  [background:] involves: 129 * C57BL/6'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001396', 'label': 'unidirectional circling'}",{'notes': 'third_layer'}
"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0001392', 'label': 'abnormal locomotor behavior'}",{'notes': 'third_layer'}
"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0031392', 'label': 'hypoactivity'}",{'notes': 'third_layer'}
"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0005500', 'label': 'decreased locomotory behavior'}",{'notes': 'third_layer'}
"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0084426', 'label': 'abnormally decreased rate of locomotory behavior'}",{'notes': 'third_layer'}
"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'label': 'biolink:related_to'},"{'id': 'NBO:0000013', 'label': 'locomotory behavior'}",{'notes': 'third_layer'}
"{'id': 'MP:0001522', 'label': 'impaired swimming'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MP:0001522', 'label': 'impaired swimming'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0001516', 'label': 'abnormal motor coordination/balance'}",{'notes': 'third_layer'}
"{'id': 'MP:0001522', 'label': 'impaired swimming'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0003312', 'label': 'abnormal locomotor coordination'}",{'notes': 'third_layer'}
"{'id': 'MP:0001522', 'label': 'impaired swimming'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0005499', 'label': 'decreased aquatic locomotion'}",{'notes': 'third_layer'}
"{'id': 'MP:0001522', 'label': 'impaired swimming'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0074388', 'label': 'abnormally decreased rate of aquatic locomotion'}",{'notes': 'third_layer'}
"{'id': 'MP:0001522', 'label': 'impaired swimming'}",{'label': 'biolink:related_to'},"{'id': 'NBO:0000371', 'label': 'aquatic locomotion'}",{'notes': 'third_layer'}
"{'id': 'MP:0002757', 'label': 'decreased vertical activity'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MP:0002757', 'label': 'decreased vertical activity'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0074383', 'label': 'abnormally decreased rate of vertical activity'}",{'notes': 'third_layer'}
"{'id': 'MP:0002757', 'label': 'decreased vertical activity'}",{'label': 'biolink:related_to'},"{'id': 'NBO:0000448', 'label': 'vertical activity'}",{'notes': 'third_layer'}
"{'id': 'MP:0002757', 'label': 'decreased vertical activity'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0005411', 'label': 'decreased vertical activity'}",{'notes': 'third_layer'}
"{'id': 'MP:0002757', 'label': 'decreased vertical activity'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0020167', 'label': 'abnormal vertical activity'}",{'notes': 'third_layer'}
"{'id': 'MP:0020870', 'label': 'decreased thigmotaxis'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0001364', 'label': 'decreased anxiety-related response'}",{'notes': 'third_layer'}
"{'id': 'MP:0020870', 'label': 'decreased thigmotaxis'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MP:0020870', 'label': 'decreased thigmotaxis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0076900', 'label': 'decreased thigmotaxis'}",{'notes': 'third_layer'}
"{'id': 'MP:0020870', 'label': 'decreased thigmotaxis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080062', 'label': 'abnormally decreased rate of thigmotaxis'}",{'notes': 'third_layer'}
"{'id': 'MGI:102812', 'label': 'Lmo1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0002757', 'label': 'decreased vertical activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:102812', 'label': 'Lmo1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0020870', 'label': 'decreased thigmotaxis'}",{'notes': 'third_layer'}
"{'id': 'MGI:102889', 'label': 'Vcan'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:102918', 'label': 'Dgkq'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0020870', 'label': 'decreased thigmotaxis'}",{'notes': 'third_layer'}
"{'id': 'MGI:102959', 'label': 'Ube2a'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103010', 'label': 'Epb41l1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0020870', 'label': 'decreased thigmotaxis'}",{'notes': 'third_layer'}
"{'id': 'MGI:103038', 'label': 'Stat3'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103022', 'label': 'Reln'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103076', 'label': 'Vdr'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103076', 'label': 'Vdr'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0002757', 'label': 'decreased vertical activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103078', 'label': 'Spr'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103079', 'label': 'Pura'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103169', 'label': 'Scn8a'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103177', 'label': 'Mpz'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001522', 'label': 'impaired swimming'}",{'notes': 'third_layer'}
"{'id': 'MGI:103177', 'label': 'Mpz'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103178', 'label': 'Vegfa'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103201', 'label': 'Aqp1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'MGI:103147', 'label': 'Dync1h1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0001402', 'label': 'decreased locomotor activity'}",{'notes': 'third_layer'}
"{'id': 'HGNC:9477', 'label': 'PRSS12'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:2973', 'label': 'DNM1L'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:18305', 'label': 'ATP6AP2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:11427', 'label': 'STUB1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:9449', 'label': 'PRNP'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:9462', 'label': 'PRPS1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:10548', 'label': 'ATXN1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:10555', 'label': 'ATXN2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:10680', 'label': 'SDHA'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:10683', 'label': 'SDHD'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:10681', 'label': 'SDHB'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:11005', 'label': 'SLC2A1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:6235', 'label': 'KCNC3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:6757', 'label': 'MAB21L1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:6990', 'label': 'MECP2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:11817', 'label': 'TIMM8A'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:9118', 'label': 'PMP22'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:4115', 'label': 'GALC'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'HGNC:4274', 'label': 'GJA1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006801', 'label': 'Hyperactive deep tendon reflexes'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002300', 'label': 'Mutism'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002442', 'label': 'Dyscalculia'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001332', 'label': 'Dystonia'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002120', 'label': 'Cerebral cortical atrophy'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000020', 'label': 'Urinary incontinence'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000719', 'label': 'Inappropriate behavior'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000718', 'label': 'Aggressive behavior'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000734', 'label': 'Disinhibition'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000711', 'label': 'Restlessness'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000751', 'label': 'Personality changes'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001347', 'label': 'Hyperreflexia'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001288', 'label': 'Gait disturbance'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002354', 'label': 'Memory impairment'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002371', 'label': 'Loss of speech'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000741', 'label': 'Apathy'}",{'notes': 'third_layer'}
"{'id': 'HGNC:24537', 'label': 'CHMP2B'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'notes': 'third_layer'}
"{'id': 'MGI:6278939', 'label': 'Atp2b1<sup>Tg(Thy1-CHMP2B*)1Rene</sup>/Atp2b1<sup>Tg(Thy1-CHMP2B*)1Rene</sup>  [background:] involves: C57BL/6 * DBA/2 * FVB/N'}",{'label': 'biolink:model_of'},"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'notes': 'third_layer'}
"{'id': 'MGI:6278937', 'label': 'Atp2b1<sup>Tg(Thy1-CHMP2B*)1Rene</sup>/Atp2b1<sup>+</sup>  [background:] involves: C57BL/6 * DBA/2 * FVB/N'}",{'label': 'biolink:model_of'},"{'id': 'MONDO:0010936', 'label': 'frontotemporal dementia and/or amyotrophic lateral sclerosis 7'}",{'notes': 'third_layer'}
"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0100314', 'label': 'Cerebral inclusion bodies'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0011562', 'label': 'autosomal dominant Parkinson disease 4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:11139', 'label': 'SNCAIP'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:11588', 'label': 'TBP'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:11802', 'label': 'TIA1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:12666', 'label': 'VCP'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:9039', 'label': 'PLA2G6'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:9508', 'label': 'PSEN1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:10555', 'label': 'ATXN2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:10561', 'label': 'ATXN8OS'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:11140', 'label': 'SNCB'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:11138', 'label': 'SNCA'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:30343', 'label': 'DNAJC13'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:13586', 'label': 'FBXO7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:24537', 'label': 'CHMP2B'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'HGNC:11960', 'label': 'GIGYF2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0100315', 'label': 'Lewy bodies'}",{'notes': 'third_layer'}
"{'id': 'MP:0008266', 'label': 'absent hippocampus CA2 region'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0025127', 'label': 'absent CA2 field of hippocampus in the hippocampal field'}",{'notes': 'third_layer'}
"{'id': 'MP:0008266', 'label': 'absent hippocampus CA2 region'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0003882', 'label': 'CA2 field of hippocampus'}",{'notes': 'third_layer'}
"{'id': 'MP:0008286', 'label': 'abnormal hippocampus molecular cell layer'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0000813', 'label': 'abnormal hippocampus layer morphology'}",{'notes': 'third_layer'}
"{'id': 'MP:0008286', 'label': 'abnormal hippocampus molecular cell layer'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0005368', 'label': 'hippocampus molecular layer'}",{'notes': 'third_layer'}
"{'id': 'MP:0008337', 'label': 'increased thyrotroph cell number'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0008326', 'label': 'abnormal thyrotroph morphology'}",{'notes': 'third_layer'}
"{'id': 'MP:0008337', 'label': 'increased thyrotroph cell number'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0008946', 'label': 'abnormal neuron number'}",{'notes': 'third_layer'}
"{'id': 'MP:0008337', 'label': 'increased thyrotroph cell number'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0085541', 'label': 'abnormally increased number of thyrotroph'}",{'notes': 'third_layer'}
"{'id': 'MP:0008337', 'label': 'increased thyrotroph cell number'}",{'label': 'biolink:related_to'},"{'id': 'CL:0000476', 'label': 'thyrotroph'}",{'notes': 'third_layer'}
"{'id': 'MP:0008535', 'label': 'enlarged lateral ventricles'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0000823', 'label': 'abnormal lateral ventricle morphology'}",{'notes': 'third_layer'}
"{'id': 'MP:0008535', 'label': 'enlarged lateral ventricles'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0001056', 'label': 'increased size of the telencephalic ventricle'}",{'notes': 'third_layer'}
"{'id': 'MP:0010009', 'label': 'abnormal piriform cortex morphology'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0005267', 'label': 'abnormal olfactory cortex morphology'}",{'notes': 'third_layer'}
"{'id': 'MP:0020671', 'label': 'decreased stria medullaris cell density'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0020670', 'label': 'abnormal stria medullaris cell density'}",{'notes': 'third_layer'}
"{'id': 'MP:0020679', 'label': 'abnormal hippocampal fornix total cell area'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0003006', 'label': 'abnormal hippocampal fornix morphology'}",{'notes': 'third_layer'}
"{'id': 'MP:0008266', 'label': 'absent hippocampus CA2 region'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0003876', 'label': 'hippocampal field'}",{'notes': 'third_layer'}
"{'id': 'MP:0008286', 'label': 'abnormal hippocampus molecular cell layer'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0000815', 'label': 'abnormal Ammon gyrus morphology'}",{'notes': 'third_layer'}
"{'id': 'MP:0008535', 'label': 'enlarged lateral ventricles'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0011380', 'label': 'enlarged brain ventricles'}",{'notes': 'third_layer'}
"{'id': 'MP:0008535', 'label': 'enlarged lateral ventricles'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0002285', 'label': 'telencephalic ventricle'}",{'notes': 'third_layer'}
"{'id': 'MP:0013931', 'label': 'abnormal olfactory bulb position'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0000819', 'label': 'abnormal olfactory bulb morphology'}",{'notes': 'third_layer'}
"{'id': 'MP:0008266', 'label': 'absent hippocampus CA2 region'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0008265', 'label': 'abnormal hippocampus CA2 region morphology'}",{'notes': 'third_layer'}
"{'id': 'MP:0008286', 'label': 'abnormal hippocampus molecular cell layer'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0087707', 'label': 'abnormal hippocampus molecular layer morphology'}",{'notes': 'third_layer'}
"{'id': 'MGI:102551', 'label': 'Ccnf'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0000784', 'label': 'forebrain hypoplasia'}",{'notes': 'third_layer'}
"{'id': 'MGI:102682', 'label': 'Llgl1'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0000825', 'label': 'dilated lateral ventricle'}",{'notes': 'third_layer'}
"{'id': 'MGI:102790', 'label': 'Rab18'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0000780', 'label': 'abnormal corpus callosum morphology'}",{'notes': 'third_layer'}
"{'id': 'MGI:102897', 'label': 'Pcsk6'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0013906', 'label': 'absent embryonic telencephalon'}",{'notes': 'third_layer'}
"{'id': 'MGI:103024', 'label': 'Whl'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0003232', 'label': 'abnormal forebrain development'}",{'notes': 'third_layer'}
"{'id': 'MGI:103022', 'label': 'Reln'}",{'label': 'biolink:has_phenotype'},"{'id': 'MP:0000792', 'label': 'abnormal cortical marginal zone morphology'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002378', 'label': 'Hand tremor'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003324', 'label': 'Generalized muscle weakness'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003394', 'label': 'Muscle spasm'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003768', 'label': 'Periodic paralysis'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002153', 'label': 'Hyperkalemia'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0003689', 'label': 'familial hemolytic anemia'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0020102', 'label': 'hereditary stomatocytosis'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000822', 'label': 'Hypertension'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0004446', 'label': 'Stomatocytosis'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0005518', 'label': 'Increased mean corpuscular volume'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0004802', 'label': 'Episodic hemolytic anemia'}",{'notes': 'third_layer'}
"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001923', 'label': 'Reticulocytosis'}",{'notes': 'third_layer'}
"{'id': 'HGNC:47', 'label': 'ABCB6'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0012204', 'label': 'familial pseudohyperkalemia'}",{'notes': 'third_layer'}
"{'id': 'HGNC:18001', 'label': 'TOMM40'}",{'label': 'biolink:part_of'},"{'id': 'GO:0005742', 'label': 'mitochondrial outer membrane translocase complex'}",{'notes': 'third_layer'}
"{'id': 'HGNC:18001', 'label': 'TOMM40'}",{'label': 'biolink:actively_involved_in'},"{'id': 'GO:0030150', 'label': 'protein import into mitochondrial matrix'}",{'notes': 'third_layer'}
"{'id': 'HGNC:18001', 'label': 'TOMM40'}",{'label': 'biolink:enables'},"{'id': 'GO:0008320', 'label': 'protein transmembrane transporter activity'}",{'notes': 'third_layer'}
"{'id': 'HGNC:18001', 'label': 'TOMM40'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:959', 'label': 'BAX'}",{'notes': 'third_layer'}
"{'id': 'HGNC:18001', 'label': 'TOMM40'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9707', 'label': 'NECTIN2'}",{'notes': 'third_layer'}
"{'id': 'HGNC:18001', 'label': 'TOMM40'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:33752', 'label': 'TOMM20L'}",{'notes': 'third_layer'}
"{'id': 'HGNC:18001', 'label': 'TOMM40'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:17310', 'label': 'TIMM17B'}",{'notes': 'third_layer'}
