0,1,2,3
"{'id': 'chembl:CHEMBL1226', 'label': 'AMINODIMETHOXYQUINAZOLINYLPIPERAZINE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1201091', 'label': 'TERAZOSIN HYDROCHLORIDE HYDRATE'}",{'notes': 'similarity score: 0.5166666666666667'}
"{'id': 'chembl:CHEMBL1226', 'label': 'AMINODIMETHOXYQUINAZOLINYLPIPERAZINE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL601140', 'label': 'CHEMBL:CHEMBL601140'}",{'notes': 'similarity score: 0.4074074074074074'}
"{'id': 'chembl:CHEMBL1226', 'label': 'AMINODIMETHOXYQUINAZOLINYLPIPERAZINE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL582471', 'label': 'CHEMBL:CHEMBL582471'}",{'notes': 'similarity score: 0.38596491228070173'}
"{'id': 'chembl:CHEMBL1226', 'label': 'AMINODIMETHOXYQUINAZOLINYLPIPERAZINE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1520282', 'label': 'CHEMBL:CHEMBL1520282'}",{'notes': 'similarity score: 0.3620689655172414'}
"{'id': 'chembl:CHEMBL1226', 'label': 'AMINODIMETHOXYQUINAZOLINYLPIPERAZINE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL576781', 'label': 'CHEMBL:CHEMBL576781'}",{'notes': 'similarity score: 0.3611111111111111'}
"{'id': 'chembl:CHEMBL1226', 'label': 'AMINODIMETHOXYQUINAZOLINYLPIPERAZINE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL601180', 'label': 'CHEMBL:CHEMBL601180'}",{'notes': 'similarity score: 0.3548387096774194'}
"{'id': 'chembl:CHEMBL1226', 'label': 'AMINODIMETHOXYQUINAZOLINYLPIPERAZINE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1723', 'label': 'ALFUZOSIN HYDROCHLORIDE'}",{'notes': 'similarity score: 0.3150684931506849'}
"{'id': 'chembl:CHEMBL592842', 'label': 'CHEMBL:CHEMBL592842'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL528712', 'label': 'CHEMBL:CHEMBL528712'}",{'notes': 'similarity score: 0.5714285714285714'}
"{'id': 'chembl:CHEMBL592842', 'label': 'CHEMBL:CHEMBL592842'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL529984', 'label': 'CHEMBL:CHEMBL529984'}",{'notes': 'similarity score: 0.5517241379310345'}
"{'id': 'chembl:CHEMBL592842', 'label': 'CHEMBL:CHEMBL592842'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1740701', 'label': 'CHEMBL:CHEMBL1740701'}",{'notes': 'similarity score: 0.5'}
"{'id': 'chembl:CHEMBL592842', 'label': 'CHEMBL:CHEMBL592842'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL582666', 'label': 'CHEMBL:CHEMBL582666'}",{'notes': 'similarity score: 0.46774193548387094'}
"{'id': 'chembl:CHEMBL592842', 'label': 'CHEMBL:CHEMBL592842'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1379900', 'label': 'CHEMBL:CHEMBL1379900'}",{'notes': 'similarity score: 0.4305555555555556'}
"{'id': 'chembl:CHEMBL592842', 'label': 'CHEMBL:CHEMBL592842'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL582478', 'label': 'CHEMBL:CHEMBL582478'}",{'notes': 'similarity score: 0.4189189189189189'}
"{'id': 'chembl:CHEMBL592842', 'label': 'CHEMBL:CHEMBL592842'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL579919', 'label': 'CHEMBL:CHEMBL579919'}",{'notes': 'similarity score: 0.38461538461538464'}
"{'id': 'chembl:CHEMBL592842', 'label': 'CHEMBL:CHEMBL592842'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL589723', 'label': 'CHEMBL:CHEMBL589723'}",{'notes': 'similarity score: 0.375'}
"{'id': 'chembl:CHEMBL602127', 'label': 'CHEMBL:CHEMBL602127'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL589924', 'label': 'CHEMBL:CHEMBL589924'}",{'notes': 'similarity score: 0.6056338028169014'}
"{'id': 'chembl:CHEMBL602127', 'label': 'CHEMBL:CHEMBL602127'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL601400', 'label': 'CHEMBL:CHEMBL601400'}",{'notes': 'similarity score: 0.4935064935064935'}
"{'id': 'chembl:CHEMBL602127', 'label': 'CHEMBL:CHEMBL602127'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL530664', 'label': 'CHEMBL:CHEMBL530664'}",{'notes': 'similarity score: 0.47368421052631576'}
"{'id': 'chembl:CHEMBL602127', 'label': 'CHEMBL:CHEMBL602127'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL586962', 'label': 'CHEMBL:CHEMBL586962'}",{'notes': 'similarity score: 0.4588235294117647'}
"{'id': 'chembl:CHEMBL602127', 'label': 'CHEMBL:CHEMBL602127'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL533954', 'label': 'CHEMBL:CHEMBL533954'}",{'notes': 'similarity score: 0.43209876543209874'}
"{'id': 'chembl:CHEMBL602127', 'label': 'CHEMBL:CHEMBL602127'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'notes': 'similarity score: 0.3068181818181818'}
"{'id': 'chembl:CHEMBL602127', 'label': 'CHEMBL:CHEMBL602127'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL589915', 'label': 'CHEMBL:CHEMBL589915'}",{'notes': 'similarity score: 0.30434782608695654'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'notes': 'similarity score: 0.6619718309859155'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL582473', 'label': 'CHEMBL:CHEMBL582473'}",{'notes': 'similarity score: 0.5'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL582715', 'label': 'CHEMBL:CHEMBL582715'}",{'notes': 'similarity score: 0.4931506849315068'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL588234', 'label': 'CHEMBL:CHEMBL588234'}",{'notes': 'similarity score: 0.4864864864864865'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL195350', 'label': 'CHEMBL:CHEMBL195350'}",{'notes': 'similarity score: 0.4675324675324675'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL587620', 'label': 'CHEMBL:CHEMBL587620'}",{'notes': 'similarity score: 0.44155844155844154'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL528807', 'label': 'CHEMBL:CHEMBL528807'}",{'notes': 'similarity score: 0.4358974358974359'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL531296', 'label': 'CHEMBL:CHEMBL531296'}",{'notes': 'similarity score: 0.4358974358974359'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL547269', 'label': 'CHEMBL:CHEMBL547269'}",{'notes': 'similarity score: 0.43037974683544306'}
"{'id': 'chembl:CHEMBL606456', 'label': 'CHEMBL:CHEMBL606456'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL227959', 'label': 'CHEMBL:CHEMBL227959'}",{'notes': 'similarity score: 0.40963855421686746'}
"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL582715', 'label': 'CHEMBL:CHEMBL582715'}",{'notes': 'similarity score: 0.5066666666666667'}
"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL582473', 'label': 'CHEMBL:CHEMBL582473'}",{'notes': 'similarity score: 0.4936708860759494'}
"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL588234', 'label': 'CHEMBL:CHEMBL588234'}",{'notes': 'similarity score: 0.46153846153846156'}
"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL531296', 'label': 'CHEMBL:CHEMBL531296'}",{'notes': 'similarity score: 0.43209876543209874'}
"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL528807', 'label': 'CHEMBL:CHEMBL528807'}",{'notes': 'similarity score: 0.43209876543209874'}
"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL195350', 'label': 'CHEMBL:CHEMBL195350'}",{'notes': 'similarity score: 0.4268292682926829'}
"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL587620', 'label': 'CHEMBL:CHEMBL587620'}",{'notes': 'similarity score: 0.41975308641975306'}
"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL547269', 'label': 'CHEMBL:CHEMBL547269'}",{'notes': 'similarity score: 0.40963855421686746'}
"{'id': 'chembl:CHEMBL590168', 'label': 'CHEMBL:CHEMBL590168'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL227959', 'label': 'CHEMBL:CHEMBL227959'}",{'notes': 'similarity score: 0.4069767441860465'}
"{'id': 'chembl:CHEMBL534047', 'label': 'CHEMBL:CHEMBL534047'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL529177', 'label': 'CHEMBL:CHEMBL529177'}",{'notes': 'similarity score: 0.5476190476190477'}
"{'id': 'chembl:CHEMBL534047', 'label': 'CHEMBL:CHEMBL534047'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL578741', 'label': 'CHEMBL:CHEMBL578741'}",{'notes': 'similarity score: 0.4318181818181818'}
"{'id': 'chembl:CHEMBL534047', 'label': 'CHEMBL:CHEMBL534047'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL525103', 'label': 'CHEMBL:CHEMBL525103'}",{'notes': 'similarity score: 0.34615384615384615'}
"{'id': 'chembl:CHEMBL534047', 'label': 'CHEMBL:CHEMBL534047'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL44201', 'label': 'BIPHENYL-4-AMINE'}",{'notes': 'similarity score: 0.32432432432432434'}
"{'id': 'chembl:CHEMBL534047', 'label': 'CHEMBL:CHEMBL534047'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL278164', 'label': 'NAPHTHYLAMINE'}",{'notes': 'similarity score: 0.3076923076923077'}
"{'id': 'chembl:CHEMBL534047', 'label': 'CHEMBL:CHEMBL534047'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL57394', 'label': 'CHEMBL:CHEMBL57394'}",{'notes': 'similarity score: 0.3076923076923077'}
"{'id': 'chembl:CHEMBL534047', 'label': 'CHEMBL:CHEMBL534047'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL313154', 'label': 'CHEMBL:CHEMBL313154'}",{'notes': 'similarity score: 0.3023255813953488'}
"{'id': 'chembl:CHEMBL534047', 'label': 'CHEMBL:CHEMBL534047'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL83154', 'label': '2-AMINOANTHRACENE'}",{'notes': 'similarity score: 0.3'}
"{'id': 'chembl:CHEMBL582478', 'label': 'CHEMBL:CHEMBL582478'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL584829', 'label': 'CHEMBL:CHEMBL584829'}",{'notes': 'similarity score: 0.4266666666666667'}
"{'id': 'chembl:CHEMBL582478', 'label': 'CHEMBL:CHEMBL582478'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL463783', 'label': 'CHEMBL:CHEMBL463783'}",{'notes': 'similarity score: 0.38095238095238093'}
"{'id': 'chembl:CHEMBL582478', 'label': 'CHEMBL:CHEMBL582478'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL578896', 'label': 'CHEMBL:CHEMBL578896'}",{'notes': 'similarity score: 0.36231884057971014'}
"{'id': 'chembl:CHEMBL582478', 'label': 'CHEMBL:CHEMBL582478'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL582473', 'label': 'CHEMBL:CHEMBL582473'}",{'notes': 'similarity score: 0.35714285714285715'}
"{'id': 'chembl:CHEMBL582478', 'label': 'CHEMBL:CHEMBL582478'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL601180', 'label': 'CHEMBL:CHEMBL601180'}",{'notes': 'similarity score: 0.35064935064935066'}
"{'id': 'chembl:CHEMBL582478', 'label': 'CHEMBL:CHEMBL582478'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL588234', 'label': 'CHEMBL:CHEMBL588234'}",{'notes': 'similarity score: 0.34146341463414637'}
"{'id': 'chembl:CHEMBL403989', 'label': 'TG100-801'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL230686', 'label': 'CHEMBL:CHEMBL230686'}",{'notes': 'similarity score: 0.6753246753246753'}
"{'id': 'chembl:CHEMBL52885', 'label': 'ENMD-981693'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL352222', 'label': 'CHEMBL:CHEMBL352222'}",{'notes': 'similarity score: 0.3230769230769231'}
"{'id': 'chembl:CHEMBL52885', 'label': 'ENMD-981693'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL351487', 'label': '2-NITROFLUORENE'}",{'notes': 'similarity score: 0.32075471698113206'}
"{'id': 'chembl:CHEMBL52885', 'label': 'ENMD-981693'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL114070', 'label': 'DINITROPHENYLENE'}",{'notes': 'similarity score: 0.3111111111111111'}
"{'id': 'chembl:CHEMBL52885', 'label': 'ENMD-981693'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL163970', 'label': 'CHEMBL:CHEMBL163970'}",{'notes': 'similarity score: 0.3076923076923077'}
"{'id': 'chembl:CHEMBL52885', 'label': 'ENMD-981693'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL259865', 'label': 'CHEMBL:CHEMBL259865'}",{'notes': 'similarity score: 0.3'}
"{'id': 'chembl:CHEMBL259819', 'label': 'CHEMBL:CHEMBL259819'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1363033', 'label': 'CHEMBL:CHEMBL1363033'}",{'notes': 'similarity score: 0.3387096774193548'}
"{'id': 'chembl:CHEMBL259819', 'label': 'CHEMBL:CHEMBL259819'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1523215', 'label': 'CHEMBL:CHEMBL1523215'}",{'notes': 'similarity score: 0.3333333333333333'}
"{'id': 'chembl:CHEMBL259819', 'label': 'CHEMBL:CHEMBL259819'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL16024', 'label': 'DESMEDIPHAM'}",{'notes': 'similarity score: 0.3230769230769231'}
"{'id': 'chembl:CHEMBL259819', 'label': 'CHEMBL:CHEMBL259819'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL2204435', 'label': 'CHEMBL:CHEMBL2204435'}",{'notes': 'similarity score: 0.3103448275862069'}
"{'id': 'chembl:CHEMBL51931', 'label': '9,10-PHENANTHRENEQUINONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL318782', 'label': 'DICHLON'}",{'notes': 'similarity score: 0.6111111111111112'}
"{'id': 'chembl:CHEMBL51931', 'label': '9,10-PHENANTHRENEQUINONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1607517', 'label': 'BENZANTHRONE'}",{'notes': 'similarity score: 0.5454545454545454'}
"{'id': 'chembl:CHEMBL51931', 'label': '9,10-PHENANTHRENEQUINONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL17594', 'label': 'QUINIZARIN'}",{'notes': 'similarity score: 0.5238095238095238'}
"{'id': 'chembl:CHEMBL51931', 'label': '9,10-PHENANTHRENEQUINONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL156959', 'label': 'CHEMBL:CHEMBL156959'}",{'notes': 'similarity score: 0.4782608695652174'}
"{'id': 'chembl:CHEMBL51931', 'label': '9,10-PHENANTHRENEQUINONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL60824', 'label': '4-AMINO-[1,2]NAPHTHOQUINONE'}",{'notes': 'similarity score: 0.4782608695652174'}
"{'id': 'chembl:CHEMBL51931', 'label': '9,10-PHENANTHRENEQUINONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL84685', 'label': 'CHEMBL:CHEMBL84685'}",{'notes': 'similarity score: 0.4782608695652174'}
"{'id': 'chembl:CHEMBL51931', 'label': '9,10-PHENANTHRENEQUINONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL21745', 'label': 'TECTOQUINONE'}",{'notes': 'similarity score: 0.4782608695652174'}
"{'id': 'chembl:CHEMBL51931', 'label': '9,10-PHENANTHRENEQUINONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL415711', 'label': 'CHEMBL:CHEMBL415711'}",{'notes': 'similarity score: 0.4782608695652174'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL36654', 'label': 'ROEMERINE'}",{'notes': 'similarity score: 0.6792452830188679'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1397308', 'label': 'CHEMBL:CHEMBL1397308'}",{'notes': 'similarity score: 0.6538461538461539'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1394328', 'label': 'CHEMBL:CHEMBL1394328'}",{'notes': 'similarity score: 0.6538461538461539'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL462880', 'label': 'ISOBOLDINE'}",{'notes': 'similarity score: 0.5892857142857143'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL388342', 'label': 'BOLDINE'}",{'notes': 'similarity score: 0.5614035087719298'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1339015', 'label': 'CHEMBL:CHEMBL1339015'}",{'notes': 'similarity score: 0.417910447761194'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1606295', 'label': 'HYDROCOTARNINE'}",{'notes': 'similarity score: 0.41379310344827586'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL154709', 'label': 'APOCIDEINE'}",{'notes': 'similarity score: 0.4126984126984127'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1256735', 'label': 'CHEMBL:CHEMBL1256735'}",{'notes': 'similarity score: 0.40625'}
"{'id': 'chembl:CHEMBL478754', 'label': 'CHEMBL:CHEMBL478754'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL176045', 'label': 'FANCHININ'}",{'notes': 'similarity score: 0.3918918918918919'}
"{'id': 'chembl:CHEMBL604321', 'label': 'CHEMBL:CHEMBL604321'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL585656', 'label': 'CHEMBL:CHEMBL585656'}",{'notes': 'similarity score: 0.47619047619047616'}
"{'id': 'chembl:CHEMBL604321', 'label': 'CHEMBL:CHEMBL604321'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL600734', 'label': 'CHEMBL:CHEMBL600734'}",{'notes': 'similarity score: 0.4444444444444444'}
"{'id': 'chembl:CHEMBL604321', 'label': 'CHEMBL:CHEMBL604321'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL600313', 'label': 'CHEMBL:CHEMBL600313'}",{'notes': 'similarity score: 0.41379310344827586'}
"{'id': 'chembl:CHEMBL604321', 'label': 'CHEMBL:CHEMBL604321'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL590691', 'label': 'CHEMBL:CHEMBL590691'}",{'notes': 'similarity score: 0.32857142857142857'}
"{'id': 'chembl:CHEMBL604321', 'label': 'CHEMBL:CHEMBL604321'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL584626', 'label': 'CHEMBL:CHEMBL584626'}",{'notes': 'similarity score: 0.3103448275862069'}
"{'id': 'chembl:CHEMBL584905', 'label': 'CHEMBL:CHEMBL584905'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL554475', 'label': 'CHEMBL:CHEMBL554475'}",{'notes': 'similarity score: 0.34177215189873417'}
"{'id': 'chembl:CHEMBL584905', 'label': 'CHEMBL:CHEMBL584905'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL4297298', 'label': 'KW-2478'}",{'notes': 'similarity score: 0.3258426966292135'}
"{'id': 'chembl:CHEMBL584905', 'label': 'CHEMBL:CHEMBL584905'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1379900', 'label': 'CHEMBL:CHEMBL1379900'}",{'notes': 'similarity score: 0.32098765432098764'}
"{'id': 'chembl:CHEMBL584905', 'label': 'CHEMBL:CHEMBL584905'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL563777', 'label': 'CHEMBL:CHEMBL563777'}",{'notes': 'similarity score: 0.3157894736842105'}
"{'id': 'chembl:CHEMBL584905', 'label': 'CHEMBL:CHEMBL584905'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL530149', 'label': 'CHEMBL:CHEMBL530149'}",{'notes': 'similarity score: 0.30985915492957744'}
"{'id': 'chembl:CHEMBL584905', 'label': 'CHEMBL:CHEMBL584905'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL532143', 'label': 'CHEMBL:CHEMBL532143'}",{'notes': 'similarity score: 0.30864197530864196'}
"{'id': 'chembl:CHEMBL584905', 'label': 'CHEMBL:CHEMBL584905'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL3138617', 'label': 'DIMETHOMORPH'}",{'notes': 'similarity score: 0.3013698630136986'}
"{'id': 'chembl:CHEMBL224214', 'label': 'CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1417470', 'label': 'CHEMBL:CHEMBL1417470'}",{'notes': 'similarity score: 0.4444444444444444'}
"{'id': 'chembl:CHEMBL224214', 'label': 'CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL457504', 'label': 'CHEMBL:CHEMBL457504'}",{'notes': 'similarity score: 0.42857142857142855'}
"{'id': 'chembl:CHEMBL224214', 'label': 'CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL104560', 'label': 'CHLORPROPHAM'}",{'notes': 'similarity score: 0.36363636363636365'}
"{'id': 'chembl:CHEMBL224214', 'label': 'CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL601616', 'label': 'CHEMBL:CHEMBL601616'}",{'notes': 'similarity score: 0.35555555555555557'}
"{'id': 'chembl:CHEMBL75967', 'label': 'PENTACHLOROPHENOL'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL320361', 'label': 'CHEMBL:CHEMBL320361'}",{'notes': 'similarity score: 0.4444444444444444'}
"{'id': 'chembl:CHEMBL75967', 'label': 'PENTACHLOROPHENOL'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL309917', 'label': 'CHEMBL:CHEMBL309917'}",{'notes': 'similarity score: 0.3333333333333333'}
"{'id': 'chembl:CHEMBL1078442', 'label': 'BERGAMOTTIN'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL513494', 'label': 'DIHYDROXYBERGAMOTTIN'}",{'notes': 'similarity score: 0.6833333333333333'}
"{'id': 'chembl:CHEMBL1078442', 'label': 'BERGAMOTTIN'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1412710', 'label': 'CHEMBL:CHEMBL1412710'}",{'notes': 'similarity score: 0.6206896551724138'}
"{'id': 'chembl:CHEMBL1078442', 'label': 'BERGAMOTTIN'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL307341', 'label': 'AURAPTENE'}",{'notes': 'similarity score: 0.5892857142857143'}
"{'id': 'chembl:CHEMBL1078442', 'label': 'BERGAMOTTIN'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1710181', 'label': 'CHEMBL:CHEMBL1710181'}",{'notes': 'similarity score: 0.5636363636363636'}
"{'id': 'chembl:CHEMBL1078442', 'label': 'BERGAMOTTIN'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL2071526', 'label': 'ALTISSIMACOUMARIN D'}",{'notes': 'similarity score: 0.532258064516129'}
"{'id': 'chembl:CHEMBL1078442', 'label': 'BERGAMOTTIN'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL242711', 'label': 'BERGAPTOL'}",{'notes': 'similarity score: 0.4423076923076923'}
"{'id': 'chembl:CHEMBL1078442', 'label': 'BERGAMOTTIN'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL408980', 'label': 'ANISOCOUMARIN H'}",{'notes': 'similarity score: 0.4090909090909091'}
"{'id': 'chembl:CHEMBL1078442', 'label': 'BERGAMOTTIN'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL1327256', 'label': 'CAPENSIN'}",{'notes': 'similarity score: 0.38461538461538464'}
"{'id': 'chembl:CHEMBL1078442', 'label': 'BERGAMOTTIN'}",{'label': 'smiles: similar to'},"{'id': 'chembl:CHEMBL141690', 'label': 'ISOBERGAPTENE'}",{'notes': 'similarity score: 0.3793103448275862'}
