0,1,2,3
"{'id': 'MONDO:0010441', 'label': 'CK syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009727', 'label': 'atelosteogenesis type II'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009582', 'label': 'Mietens syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010575', 'label': 'deafness-hypogonadism syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010639', 'label': 'laryngeal abductor paralysis-intellectual disability syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010726', 'label': 'Rett syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010754', 'label': 'van den Bosch syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010773', 'label': 'mitochondrial myopathy with diabetes'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010785', 'label': 'maternally-inherited diabetes and deafness'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010814', 'label': 'chondrodysplasia-pseudohermaphroditism syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010855', 'label': 'short tarsus-absence of lower eyelashes syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010883', 'label': 'pectus excavatum-macrocephaly-dysplastic nails syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010972', 'label': 'hydrocephalus-costovertebral dysplasia-Sprengel anomaly syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0011007', 'label': 'diaphragmatic defect-limb deficiency-skull defect syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0011012', 'label': 'African iron overload'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0011050', 'label': 'microcephaly-cardiac defect-lung malsegmentation syndrome'}",{'label': 'biolink:related_to'},"{'id': 'MONDO:0021136', 'label': 'rare'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:24373', 'label': 'glycine derivative'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:24436', 'label': 'guanidines'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:50733', 'label': 'nutraceutical'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:63726', 'label': 'neuroprotective agent'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:57947', 'label': 'creatine zwitterion'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:176497', 'label': 'geroprotector'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:66924', 'label': 'creatinate'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0002050', 'label': 'depressive disorder'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0004323', 'label': 'muscular atrophy'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0021095', 'label': 'parkinsonian disorder'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0006732', 'label': 'drug-induced dyskinesia'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0003939', 'label': 'muscle tissue disorder'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0066726', 'label': 'decreased level of creatine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0067996', 'label': 'increased level of creatine in urine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0068029', 'label': 'increased level of creatine in independent continuant'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0068157', 'label': 'increased level of creatine in blood'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0034148', 'label': 'decreased level of creatine in urine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0034171', 'label': 'decreased level of creatine in independent continuant'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0034270', 'label': 'decreased level of creatine in blood'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0046323', 'label': 'abnormal creatine level'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0048693', 'label': 'increased level of creatine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0051585', 'label': 'abnormal urine creatine level'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0051613', 'label': 'abnormal independent continuant creatine level'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'UPHENO:0051729', 'label': 'abnormal blood creatine level'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:17287', 'label': 'N-phosphocreatine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:16737', 'label': 'creatinine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'MP:0010060', 'label': 'abnormal creatine level'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'MP:0010061', 'label': 'increased creatine level'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'MP:0010062', 'label': 'decreased creatine level'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'MP:0010063', 'label': 'abnormal circulating creatine level'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16919', 'label': 'creatine'}",{'notes': 'second_layer'}
"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0076676', 'label': 'increased glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'label': 'biolink:related_to'},"{'id': 'GO:0042065', 'label': 'glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001507', 'label': 'Growth abnormality'}",{'notes': 'second_layer'}
"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0100705', 'label': 'Abnormal glial cell morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0006990', 'label': 'Myelin-dependent gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002134', 'label': 'Abnormal basal ganglia morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:related_to'},"{'id': 'GO:0042065', 'label': 'glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0002420', 'label': 'basal ganglion'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080040', 'label': 'increased glial cell growth in basal ganglion'}",{'notes': 'second_layer'}
"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0045007', 'label': 'Abnormal substantia nigra morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:related_to'},"{'id': 'GO:0042065', 'label': 'glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0002038', 'label': 'substantia nigra'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001317', 'label': 'Abnormal cerebellum morphology'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:related_to'},"{'id': 'GO:0042065', 'label': 'glial cell growth'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:related_to'},"{'id': 'UBERON:0002037', 'label': 'cerebellum'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080036', 'label': 'increased glial cell growth in cerebellum'}",{'notes': 'second_layer'}
"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0011960', 'label': 'Substantia nigra gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080034', 'label': 'increased glial cell growth in substantia nigra'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0032678', 'label': 'developmental and epileptic encephalopathy, 71'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0013784', 'label': 'neonatal-onset encephalopathy with rigidity and seizures'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009644', 'label': 'sulfite oxidase deficiency due to molybdenum cofactor deficiency type B'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009561', 'label': 'alpha-mannosidosis'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0025037', 'label': 'Hypothalamic gliosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HP:0033715', 'label': 'Hippocampal sclerosis'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11584', 'label': 'TBK1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:12509', 'label': 'UBQLN2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:19693', 'label': 'COQ4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0033715', 'label': 'Hippocampal sclerosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:21062', 'label': 'FARS2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:21062', 'label': 'FARS2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:11280', 'label': 'SQSTM1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:574', 'label': 'AP4M1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:9479', 'label': 'LONP1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0012698', 'label': 'Cerebellar gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:9479', 'label': 'LONP1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006999', 'label': 'Basal ganglia gliosis'}",{'notes': 'second_layer'}
"{'id': 'HGNC:9479', 'label': 'LONP1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002171', 'label': 'Gliosis'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:26195', 'label': 'polyphenol'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:33572', 'label': 'resorcinols'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:36027', 'label': 'stilbenol'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:176497', 'label': 'geroprotector'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-BTA-211945', 'label': 'Phase I - Functionalization of compounds'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-211945', 'label': 'Phase I - Functionalization of compounds'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-MMU-211945', 'label': 'Phase I - Functionalization of compounds'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-SSC-211945', 'label': 'Phase I - Functionalization of compounds'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CFA-211945', 'label': 'Phase I - Functionalization of compounds'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-211945', 'label': 'Phase I - Functionalization of compounds'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-XTR-211945', 'label': 'Phase I - Functionalization of compounds'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-RNO-211945', 'label': 'Phase I - Functionalization of compounds'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0002492', 'label': 'acute kidney failure'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0004970', 'label': 'adenocarcinoma'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0002816', 'label': 'adrenal cortex disorder'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0019303', 'label': 'premature aging syndrome'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0100053', 'label': 'anaphylaxis'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0005618', 'label': 'anxiety disorder'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0008383', 'label': 'rheumatoid arthritis'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:27881', 'label': 'resveratrol'}",{'label': 'biolink:treats_or_applied_or_studied_to_treat'},"{'id': 'MONDO:0004979', 'label': 'asthma'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:22720', 'label': 'benzodiazepine'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:46848', 'label': 'N-arylpiperazine'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:46920', 'label': 'N-methylpiperazine'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:50919', 'label': 'antiemetic'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:65191', 'label': 'second generation antipsychotic'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-BTA-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CEL-390650', 'label': 'Histamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CEL-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CEL-390666', 'label': 'Serotonin receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CFA-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-CFA-390666', 'label': 'Serotonin receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DME-390666', 'label': 'Serotonin receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-DRE-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-390650', 'label': 'Histamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390650', 'label': 'Histamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390666', 'label': 'Serotonin receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-MMU-390650', 'label': 'Histamine receptors'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-MMU-390651', 'label': 'Dopamine receptors'}",{'notes': 'second_layer'}
"{'id': 'GO:0097333', 'label': 'response to olanzapine'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:7735', 'label': 'olanzapine'}",{'notes': 'second_layer'}
"{'id': 'HP:0000726', 'label': 'Dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001268', 'label': 'Mental deterioration'}",{'notes': 'second_layer'}
"{'id': 'HP:0000726', 'label': 'Dementia'}",{'label': 'biolink:related_to'},"{'id': 'NBO:0000268', 'label': 'dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0000727', 'label': 'Frontal lobe dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0002439', 'label': 'Frontolimbic dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0007123', 'label': 'Subcortical dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'HP:0030219', 'label': 'Semantic dementia'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0013584', 'label': 'hereditary sensory neuropathy-deafness-dementia syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007488', 'label': 'Lewy body dementia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0011562', 'label': 'autosomal dominant Parkinson disease 4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0014975', 'label': 'autosomal recessive spastic paraplegia type 78'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0008083', 'label': 'ceroid lipofuscinosis, neuronal, 4 (Kufs type)'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0010200', 'label': 'Wilson disease'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009267', 'label': 'Gaucher disease type III'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0009610', 'label': '3-methylglutaconic aciduria type 1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0001627', 'label': 'dementia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0004648', 'label': 'vascular dementia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0007104', 'label': 'amyotrophic lateral sclerosis-parkinsonism-dementia complex'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000726', 'label': 'Dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0017276', 'label': 'frontotemporal dementia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0017161', 'label': 'frontotemporal dementia with motor neuron disease'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'second_layer'}
"{'id': 'MONDO:0018696', 'label': 'corticobasal syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002145', 'label': 'Frontotemporal dementia'}",{'notes': 'second_layer'}
"{'id': 'CHEBI:46245', 'label': 'coenzyme Q10'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:16389', 'label': 'ubiquinones'}",{'notes': 'second_layer'}
