0,1,2,3
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3397300', 'label': 'CHEMBL3397300'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2347958', 'label': 'CHEMBL2347958'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL11359', 'label': 'CISPLATIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2105719', 'label': 'DACOMITINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL302449', 'label': 'GO-6976'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1967878', 'label': 'CENISERTIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3707277', 'label': 'DEPATUXIZUMAB MAFODOTIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3545200', 'label': 'S-222611'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2109388', 'label': 'FUTUXIMAB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL285063', 'label': 'CHEMBL285063'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL20883', 'label': 'TEGAFUR'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2087361', 'label': 'ICOTINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL810', 'label': 'TEMOZOLOMIDE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL101253', 'label': 'VATALANIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL217092', 'label': 'SARACATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1643', 'label': 'RIBAVIRIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1077773', 'label': 'CHEMBL1077773'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2108038', 'label': 'MATUZUMAB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL481', 'label': 'IRINOTECAN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL40275', 'label': 'ALOE-EMODIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL4298018', 'label': 'LY-3164530'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3786343', 'label': 'OLMUTINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2107832', 'label': 'PIMASERTIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3545308', 'label': 'ROCILETINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL607707', 'label': 'PELITINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1201583', 'label': 'BEVACIZUMAB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL494826', 'label': 'METHYLCURCUMIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2017974', 'label': 'BUPARLISIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1201182', 'label': 'TEMSIROLIMUS'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3188267', 'label': 'CAPMATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL413', 'label': 'SIROLIMUS'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL288441', 'label': 'BOSUTINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2105737', 'label': 'SONIDEGIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL939', 'label': 'GEFITINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2109390', 'label': 'MAB-425'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1614725', 'label': 'TAK-285'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL483158', 'label': 'ALISERTIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL572878', 'label': 'TOZASERTIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2107861', 'label': 'ZALUTUMUMAB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3663929', 'label': 'NAQUOTINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL509032', 'label': 'TAE-684'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL128748', 'label': 'DIMETHYLCURCUMIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL553', 'label': 'ERLOTINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL49120', 'label': 'PD-0166285'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL428647', 'label': 'PACLITAXEL'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL545', 'label': 'ALCOHOL'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1911631', 'label': 'YUANHUADINE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3707227', 'label': 'ATEZOLIZUMAB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3545063', 'label': 'OSIMERTINIB MESYLATE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1765740', 'label': 'CHEMBL1765740'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL295316', 'label': 'PLUMBAGIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL219557', 'label': 'CHEMBL219557'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL31965', 'label': 'CANERTINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL185', 'label': 'FLUOROURACIL'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL888', 'label': 'GEMCITABINE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL188762', 'label': 'CHEMBL188762'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL4297866', 'label': 'ABIVERTINIB MALEATE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL388978', 'label': 'STAUROSPORINE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1743062', 'label': 'RAMUCIRUMAB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2105712', 'label': 'AFATINIB DIMALEATE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL565612', 'label': 'SOTRASTAURIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3137320', 'label': 'TALAZOPARIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1201129', 'label': 'DECITABINE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1091644', 'label': 'LINSITINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3545235', 'label': 'SIMOTINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL601719', 'label': 'CRIZOTINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL4298088', 'label': 'CETUXIMAB SAROTALOCAN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL363648', 'label': 'TAK-715'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1171837', 'label': 'PONATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3963485', 'label': 'ROGARATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL4209157', 'label': 'LIFIRAFENIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2028663', 'label': 'DABRAFENIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1963502', 'label': 'PKI-166'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1645462', 'label': 'AC-480'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3545180', 'label': 'THELIATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1946170', 'label': 'REGORAFENIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL29197', 'label': 'CHEMBL29197'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL44657', 'label': 'ETOPOSIDE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3544983', 'label': 'TESEVATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL180022', 'label': 'NERATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL941', 'label': 'IMATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2107863', 'label': 'RINDOPEPIMUT'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL535', 'label': 'SUNITINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3623290', 'label': 'AZD-3759'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3301612', 'label': 'ENCORAFENIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL278315', 'label': 'GELDANAMYCIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL587723', 'label': 'AEE-788'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1336', 'label': 'SORAFENIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3545133', 'label': 'JNJ-26483327'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1358137', 'label': 'CHEMBL1358137'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1201179', 'label': 'LAPATINIB DITOSYLATE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL79', 'label': 'LIDOCAINE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL475251', 'label': 'R-406'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL7917', 'label': 'TYRPHOSTIN AG-1478'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3545376', 'label': 'ERDAFITINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL3039525', 'label': 'GOLVATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL258940', 'label': 'FALNIDAMOL'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1201585', 'label': 'TRASTUZUMAB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL449214', 'label': 'GRACILIN A'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1421', 'label': 'DASATINIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL482967', 'label': 'CYC-116'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2029988', 'label': 'CEP-32496'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1879463', 'label': 'DACTOLISIB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL92', 'label': 'DOCETAXEL'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2109389', 'label': 'IMGATUZUMAB'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL215152', 'label': 'AZD-1152-HQPA'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1679', 'label': 'LEUCOVORIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:29', 'label': 'ABCA1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL422872', 'label': 'AZD-4769'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:663', 'label': 'ARG1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1099167', 'label': 'CHEMBL1099167'}",{'notes': 'matchedTerms'}
"{'id': 'HGNC:663', 'label': 'ARG1'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1099168', 'label': 'CHEMBL1099168'}",{'notes': 'matchedTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL6246', 'label': 'ELLAGIC ACID'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL234338', 'label': 'CHEMBL234338'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL600694', 'label': 'CHEMBL600694'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL323356', 'label': 'CHEMBL323356'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1513686', 'label': '12A-HYDROXY-5-DEOXYDEHYDROMUNDUSERONE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL17331', 'label': 'PD-169316'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2181046', 'label': 'CHEMBL2181046'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1131', 'label': 'ACITRETIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL585591', 'label': 'CHEMBL585591'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL528807', 'label': 'CHEMBL528807'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL8260', 'label': 'BAICALEIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1567571', 'label': 'CHEMBL1567571'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL405110', 'label': 'METHYLTHIONINIUM CHLORIDE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL928', 'label': 'DANTROLENE SODIUM'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1502', 'label': 'PANTOPRAZOLE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL680', 'label': 'CEFACLOR'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL576409', 'label': 'CHEMBL576409'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL510279', 'label': 'DIHYDROXANTHOHUMOL'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL187460', 'label': 'CRYPTOTANSHINONE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL2094422', 'label': 'CHEMBL2094422'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1732', 'label': 'DIHYDROERGOTAMINE'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL417799', 'label': 'SANGUINARIUM'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL247484', 'label': 'TRICETIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1160008', 'label': 'IODOPHTHALEIN'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL527620', 'label': 'CHEMBL527620'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL1984884', 'label': 'CHEMBL1984884'}",{'notes': 'ambiguousTerms'}
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'dgidb:interacts_with'},"{'id': 'chembl:CHEMBL496', 'label': 'HEXACHLOROPHENE'}",{'notes': 'ambiguousTerms'}
